Nodes;Dim;Test;Job;JobId;Alias;Feature;Worker;Duration
8;1000;2;2;1486078344257_0005;C,multiplied_matrices;GROUP_BY,COMBINER;w5;2148
8;1000;2;2;1486078344257_0005;C,multiplied_matrices;GROUP_BY,COMBINER;w6;2171
8;1000;2;2;1486078344257_0005;C,multiplied_matrices;GROUP_BY,COMBINER;w7;2148
8;1000;3;1;1486078344257_0006;A,B,matrix1,matrix2;HASH_JOIN;ma;1276
8;1000;3;1;1486078344257_0006;A,B,matrix1,matrix2;HASH_JOIN;w1;1294
8;1000;3;1;1486078344257_0006;A,B,matrix1,matrix2;HASH_JOIN;w2;1275
8;1000;3;1;1486078344257_0006;A,B,matrix1,matrix2;HASH_JOIN;w3;1276
8;1000;3;1;1486078344257_0006;A,B,matrix1,matrix2;HASH_JOIN;w4;1294
8;1000;3;1;1486078344257_0006;A,B,matrix1,matrix2;HASH_JOIN;w5;1275
8;1000;3;1;1486078344257_0006;A,B,matrix1,matrix2;HASH_JOIN;w6;1276
8;1000;3;1;1486078344257_0006;A,B,matrix1,matrix2;HASH_JOIN;w7;1309
8;1000;3;2;1486078344257_0007;C,multiplied_matrices;GROUP_BY,COMBINER;ma;2523
8;1000;3;2;1486078344257_0007;C,multiplied_matrices;GROUP_BY,COMBINER;w1;2523
8;1000;3;2;1486078344257_0007;C,multiplied_matrices;GROUP_BY,COMBINER;w2;2523
8;1000;3;2;1486078344257_0007;C,multiplied_matrices;GROUP_BY,COMBINER;w3;2523
8;1000;3;2;1486078344257_0007;C,multiplied_matrices;GROUP_BY,COMBINER;w4;2523
8;1000;3;2;1486078344257_0007;C,multiplied_matrices;GROUP_BY,COMBINER;w5;2523
8;1000;3;2;1486078344257_0007;C,multiplied_matrices;GROUP_BY,COMBINER;w6;2522
8;1000;3;2;1486078344257_0007;C,multiplied_matrices;GROUP_BY,COMBINER;w7;2537
8;1000;4;1;1486078344257_0008;A,B,matrix1,matrix2;HASH_JOIN;ma;714
8;1000;4;1;1486078344257_0008;A,B,matrix1,matrix2;HASH_JOIN;w1;714
8;1000;4;1;1486078344257_0008;A,B,matrix1,matrix2;HASH_JOIN;w2;744
8;1000;4;1;1486078344257_0008;A,B,matrix1,matrix2;HASH_JOIN;w3;713
8;1000;4;1;1486078344257_0008;A,B,matrix1,matrix2;HASH_JOIN;w4;743
8;1000;4;1;1486078344257_0008;A,B,matrix1,matrix2;HASH_JOIN;w5;714
8;1000;4;1;1486078344257_0008;A,B,matrix1,matrix2;HASH_JOIN;w6;772
8;1000;4;1;1486078344257_0008;A,B,matrix1,matrix2;HASH_JOIN;w7;713
8;1000;4;2;1486078344257_0009;C,multiplied_matrices;GROUP_BY,COMBINER;ma;2558
8;1000;4;2;1486078344257_0009;C,multiplied_matrices;GROUP_BY,COMBINER;w1;2560
8;1000;4;2;1486078344257_0009;C,multiplied_matrices;GROUP_BY,COMBINER;w2;2558
8;1000;4;2;1486078344257_0009;C,multiplied_matrices;GROUP_BY,COMBINER;w3;2581
8;1000;4;2;1486078344257_0009;C,multiplied_matrices;GROUP_BY,COMBINER;w4;2559
8;1000;4;2;1486078344257_0009;C,multiplied_matrices;GROUP_BY,COMBINER;w5;2559
8;1000;4;2;1486078344257_0009;C,multiplied_matrices;GROUP_BY,COMBINER;w6;2558
8;1000;4;2;1486078344257_0009;C,multiplied_matrices;GROUP_BY,COMBINER;w7;2559
8;1000;5;1;1486078344257_0010;A,B,matrix1,matrix2;HASH_JOIN;ma;1412
8;1000;5;1;1486078344257_0010;A,B,matrix1,matrix2;HASH_JOIN;w1;1403
8;1000;5;1;1486078344257_0010;A,B,matrix1,matrix2;HASH_JOIN;w2;1412
8;1000;5;1;1486078344257_0010;A,B,matrix1,matrix2;HASH_JOIN;w3;1428
8;1000;5;1;1486078344257_0010;A,B,matrix1,matrix2;HASH_JOIN;w4;1403
8;1000;5;1;1486078344257_0010;A,B,matrix1,matrix2;HASH_JOIN;w5;1403
8;1000;5;1;1486078344257_0010;A,B,matrix1,matrix2;HASH_JOIN;w6;1403
8;1000;5;1;1486078344257_0010;A,B,matrix1,matrix2;HASH_JOIN;w7;1403
8;1000;5;2;1486078344257_0011;C,multiplied_matrices;GROUP_BY,COMBINER;ma;2823
8;1000;5;2;1486078344257_0011;C,multiplied_matrices;GROUP_BY,COMBINER;w1;2808
8;1000;5;2;1486078344257_0011;C,multiplied_matrices;GROUP_BY,COMBINER;w2;2810
8;1000;5;2;1486078344257_0011;C,multiplied_matrices;GROUP_BY,COMBINER;w3;2809
8;1000;5;2;1486078344257_0011;C,multiplied_matrices;GROUP_BY,COMBINER;w4;2808
8;1000;5;2;1486078344257_0011;C,multiplied_matrices;GROUP_BY,COMBINER;w5;2808
8;1000;5;2;1486078344257_0011;C,multiplied_matrices;GROUP_BY,COMBINER;w6;2811
8;1000;5;2;1486078344257_0011;C,multiplied_matrices;GROUP_BY,COMBINER;w7;2808
8;1000;6;1;1486078344257_0012;A,B,matrix1,matrix2;HASH_JOIN;ma;1376
8;1000;6;1;1486078344257_0012;A,B,matrix1,matrix2;HASH_JOIN;w1;1359
8;1000;6;1;1486078344257_0012;A,B,matrix1,matrix2;HASH_JOIN;w2;1360
8;1000;6;1;1486078344257_0012;A,B,matrix1,matrix2;HASH_JOIN;w3;1359
8;1000;6;1;1486078344257_0012;A,B,matrix1,matrix2;HASH_JOIN;w4;1359
8;1000;6;1;1486078344257_0012;A,B,matrix1,matrix2;HASH_JOIN;w5;1360
8;1000;6;1;1486078344257_0012;A,B,matrix1,matrix2;HASH_JOIN;w6;1362
8;1000;6;1;1486078344257_0012;A,B,matrix1,matrix2;HASH_JOIN;w7;1367
8;1000;6;2;1486078344257_0013;C,multiplied_matrices;GROUP_BY,COMBINER;ma;2515
8;1000;6;2;1486078344257_0013;C,multiplied_matrices;GROUP_BY,COMBINER;w1;2541
8;1000;6;2;1486078344257_0013;C,multiplied_matrices;GROUP_BY,COMBINER;w2;2516
8;1000;6;2;1486078344257_0013;C,multiplied_matrices;GROUP_BY,COMBINER;w3;2514
8;1000;6;2;1486078344257_0013;C,multiplied_matrices;GROUP_BY,COMBINER;w4;2514
8;1000;6;2;1486078344257_0013;C,multiplied_matrices;GROUP_BY,COMBINER;w5;2514
8;1000;6;2;1486078344257_0013;C,multiplied_matrices;GROUP_BY,COMBINER;w6;2514
8;1000;6;2;1486078344257_0013;C,multiplied_matrices;GROUP_BY,COMBINER;w7;2514
8;1000;7;1;1486078344257_0014;A,B,matrix1,matrix2;HASH_JOIN;ma;1378
8;1000;7;1;1486078344257_0014;A,B,matrix1,matrix2;HASH_JOIN;w1;1368
8;1000;7;1;1486078344257_0014;A,B,matrix1,matrix2;HASH_JOIN;w2;1350
8;1000;7;1;1486078344257_0014;A,B,matrix1,matrix2;HASH_JOIN;w3;1350
8;1000;7;1;1486078344257_0014;A,B,matrix1,matrix2;HASH_JOIN;w4;1350
8;1000;7;1;1486078344257_0014;A,B,matrix1,matrix2;HASH_JOIN;w5;1368
8;1000;7;1;1486078344257_0014;A,B,matrix1,matrix2;HASH_JOIN;w6;1351
8;1000;7;1;1486078344257_0014;A,B,matrix1,matrix2;HASH_JOIN;w7;1350
8;1000;7;2;1486078344257_0015;C,multiplied_matrices;GROUP_BY,COMBINER;ma;2534
8;1000;7;2;1486078344257_0015;C,multiplied_matrices;GROUP_BY,COMBINER;w1;2522
8;1000;7;2;1486078344257_0015;C,multiplied_matrices;GROUP_BY,COMBINER;w2;2522
8;1000;7;2;1486078344257_0015;C,multiplied_matrices;GROUP_BY,COMBINER;w3;2523
8;1000;7;2;1486078344257_0015;C,multiplied_matrices;GROUP_BY,COMBINER;w4;2525
8;1000;7;2;1486078344257_0015;C,multiplied_matrices;GROUP_BY,COMBINER;w5;2522
8;1000;7;2;1486078344257_0015;C,multiplied_matrices;GROUP_BY,COMBINER;w6;2523
8;1000;7;2;1486078344257_0015;C,multiplied_matrices;GROUP_BY,COMBINER;w7;2522
8;1000;8;1;1486078344257_0016;A,B,matrix1,matrix2;HASH_JOIN;ma;1493
8;1000;8;1;1486078344257_0016;A,B,matrix1,matrix2;HASH_JOIN;w1;1514
8;1000;8;1;1486078344257_0016;A,B,matrix1,matrix2;HASH_JOIN;w2;1493
8;1000;8;1;1486078344257_0016;A,B,matrix1,matrix2;HASH_JOIN;w3;1546
8;1000;8;1;1486078344257_0016;A,B,matrix1,matrix2;HASH_JOIN;w4;1493
8;1000;8;1;1486078344257_0016;A,B,matrix1,matrix2;HASH_JOIN;w5;1493
8;1000;8;1;1486078344257_0016;A,B,matrix1,matrix2;HASH_JOIN;w6;1516
8;1000;8;1;1486078344257_0016;A,B,matrix1,matrix2;HASH_JOIN;w7;1493
8;1000;8;2;1486078344257_0017;C,multiplied_matrices;GROUP_BY,COMBINER;ma;2585
8;1000;8;2;1486078344257_0017;C,multiplied_matrices;GROUP_BY,COMBINER;w1;2587
8;1000;8;2;1486078344257_0017;C,multiplied_matrices;GROUP_BY,COMBINER;w2;2586
8;1000;8;2;1486078344257_0017;C,multiplied_matrices;GROUP_BY,COMBINER;w3;2586
8;1000;8;2;1486078344257_0017;C,multiplied_matrices;GROUP_BY,COMBINER;w4;2588
8;1000;8;2;1486078344257_0017;C,multiplied_matrices;GROUP_BY,COMBINER;w5;2587
8;1000;8;2;1486078344257_0017;C,multiplied_matrices;GROUP_BY,COMBINER;w6;2585
8;1000;8;2;1486078344257_0017;C,multiplied_matrices;GROUP_BY,COMBINER;w7;2602
8;1000;9;1;1486078344257_0018;A,B,matrix1,matrix2;HASH_JOIN;ma;1352
8;1000;9;1;1486078344257_0018;A,B,matrix1,matrix2;HASH_JOIN;w1;1336
8;1000;9;1;1486078344257_0018;A,B,matrix1,matrix2;HASH_JOIN;w2;1336
8;1000;9;1;1486078344257_0018;A,B,matrix1,matrix2;HASH_JOIN;w3;1337
8;1000;9;1;1486078344257_0018;A,B,matrix1,matrix2;HASH_JOIN;w4;1337
8;1000;9;1;1486078344257_0018;A,B,matrix1,matrix2;HASH_JOIN;w5;1344
8;1000;9;1;1486078344257_0018;A,B,matrix1,matrix2;HASH_JOIN;w6;1338
8;1000;9;1;1486078344257_0018;A,B,matrix1,matrix2;HASH_JOIN;w7;1337
8;1000;9;2;1486078344257_0019;C,multiplied_matrices;GROUP_BY,COMBINER;ma;3067
8;1000;9;2;1486078344257_0019;C,multiplied_matrices;GROUP_BY,COMBINER;w1;3067
8;1000;9;2;1486078344257_0019;C,multiplied_matrices;GROUP_BY,COMBINER;w2;3067
8;1000;9;2;1486078344257_0019;C,multiplied_matrices;GROUP_BY,COMBINER;w3;3085
8;1000;9;2;1486078344257_0019;C,multiplied_matrices;GROUP_BY,COMBINER;w4;3067
8;1000;9;2;1486078344257_0019;C,multiplied_matrices;GROUP_BY,COMBINER;w5;3067
8;1000;9;2;1486078344257_0019;C,multiplied_matrices;GROUP_BY,COMBINER;w6;3067
8;1000;9;2;1486078344257_0019;C,multiplied_matrices;GROUP_BY,COMBINER;w7;3068
8;1000;10;1;1486078344257_0020;A,B,matrix1,matrix2;HASH_JOIN;ma;1317
8;1000;10;1;1486078344257_0020;A,B,matrix1,matrix2;HASH_JOIN;w1;1317
8;1000;10;1;1486078344257_0020;A,B,matrix1,matrix2;HASH_JOIN;w2;1352
8;1000;10;1;1486078344257_0020;A,B,matrix1,matrix2;HASH_JOIN;w3;1333
8;1000;10;1;1486078344257_0020;A,B,matrix1,matrix2;HASH_JOIN;w4;1317
8;1000;10;1;1486078344257_0020;A,B,matrix1,matrix2;HASH_JOIN;w5;1317
8;1000;10;1;1486078344257_0020;A,B,matrix1,matrix2;HASH_JOIN;w6;1333
8;1000;10;1;1486078344257_0020;A,B,matrix1,matrix2;HASH_JOIN;w7;1317
8;1000;10;2;1486078344257_0021;C,multiplied_matrices;GROUP_BY,COMBINER;ma;2581
8;1000;10;2;1486078344257_0021;C,multiplied_matrices;GROUP_BY,COMBINER;w1;2582
8;1000;10;2;1486078344257_0021;C,multiplied_matrices;GROUP_BY,COMBINER;w2;2582
8;1000;10;2;1486078344257_0021;C,multiplied_matrices;GROUP_BY,COMBINER;w3;2598
8;1000;10;2;1486078344257_0021;C,multiplied_matrices;GROUP_BY,COMBINER;w4;2585
8;1000;10;2;1486078344257_0021;C,multiplied_matrices;GROUP_BY,COMBINER;w5;2583
8;1000;10;2;1486078344257_0021;C,multiplied_matrices;GROUP_BY,COMBINER;w6;2581
8;1000;10;2;1486078344257_0021;C,multiplied_matrices;GROUP_BY,COMBINER;w7;2582
